keys,docs,classification
NumberFormat_setRoundingMode,set rounding mode  sets the roundingmode used in this numberformat.,sink
BackupDataOutput_writeEntityData,write entity data write a clod of data under the current entity to the backup ecstasy.,sink
Element_setAttribute,set attribute  adds a new attribute.,sink
Camera_setParameters,set parameters  changes the settings for this camera service.,sink
LayoutAnimationController_setAnimation,set animation set the animation to embody run on each small fry of the view group on which this layout animation control is.,sink
ClipboardManager_setText,set text sets the contents of the clipboard to the specify textual matter.,sink
AppWidgetManager_updateAppWidgetOptions,update app widget options  update the extras for a given widget instance.,sink
WebSettings_setCacheMode,set cache mode overrides the room the stash is used.,sink
BackupDataOutput_writeEntityData,write entity data  write a chunk of data under the current entity to the backup transport.,sink
WebSettings_setAllowContentAccess,set allow content access  enables or disables content url access within webview.,sink
ClassLoader_setClassAssertionStatus,set class assertion status sets the desired affirmation status for the named top - level form in this stratum loader and any nested classes hold in in this.,sink
WebSettings_setCacheMode,set cache mode  overrides the way the cache is used.,sink
SurfaceView_setZOrderMediaOverlay,set z order media overlay  control whether the surface view's surface is placed on top of another  regular surface view in the window .,sink
TextToSpeech_addSpeech,add speech  adds a mapping between a charsequence  and a sound file.,sink
WebSettings_setBlockNetworkLoads,set block network loads  sets whether the webview should not load resources from the network.,sink
KeyStore_setEntry,set entry save a keystore entry nether the specified assumed name.,sink
Binder_dumpAsync,"dump async  like dump, but ensures the target  executes asynchronously.",sink
PrintWriter_print,print  prints a double-precision floating-point number.,sink
Socket_sendUrgentData,send urgent data  send one byte of urgent data on the socket.,sink
AudioManager_setMicrophoneMute,set microphone mute  sets the microphone mute on or off.,sink
BackupAgentHelper_onRestore,on restore run the restore summons on each of the configured handlers.,sink
LongBuffer_put,put  absolute put method .,sink
WebSettings_setMinimumLogicalFontSize,set minimum logical font size sets the minimum consistent baptistry sizing.,sink
WebSettings_setFantasyFontFamily,set fantasy font family  sets the fantasy font family name.,sink
DecimalFormat_setGroupingUsed,set grouping used  grouping: sets whether grouping is to be used when formatting numbers.,sink
AccountManager_updateCredentials,"update credentials postulate the exploiter to infix a new password for an account, updating the protected credential for the account.",sink
MediaRecorder_setLocation,set location  set and store the geodata  in the output file.,sink
PrintStream_print,print  prints an integer.,sink
Field_setInt,set int set the value of a field as an int on the specialize object.,sink
ByteBuffer_put,put  relative bulk put method .,sink
WifiP2pManager_createGroup,create group create a p2p mathematical group with the current device as the group owner.,sink
PresetReverb_setPreset,set preset  enables a preset on the reverb.,sink
WebSettings_setDisplayZoomControls,set display zoom controls sets whether the webview should expose on - concealment rapid growth controls when practice the built - in zoom mechanisms.,sink
ClipboardManager_setText,set text  sets the contents of the clipboard to the specified text.,sink
KeyStore_setKeyEntry,set key entry  assigns the given key  to the given  alias.,sink
TableLayout_setColumnCollapsed,set column collapsed  collapses or restores a given column.,sink
Debug_startMethodTracing,"start method tracing  start method tracing, specifying the trace log file name and the buffer  size.",sink
AnimatorSet_setTarget,set target fix the fair game physical object for all current child vivification of this animatorset that take targets .,sink
ShortBuffer_put,put  absolute put method .,sink
Equalizer_setProperties,set properties sets the balance property.,sink
LongBuffer_put,put  relative put method .,sink
WallpaperManager_setWallpaperOffsets,"set wallpaper offsets  set the display position of the current wallpaper within any larger space, when  that wallpaper is visible behind the given window.",sink
InputConnectionWrapper_performContextMenuAction,perform context menu action  perform a context menu action on the field.,sink
MediaRecorder_setLocation,set location lot and store the geodata  in the yield file.,sink
LocationManager_setTestProviderEnabled,set test provider enabled go under the given tryout supplier to be enable or disabled.,sink
WebSettings_setDefaultFixedFontSize,set default fixed font size sets the nonremittal fixed font size of it.,sink
PreferenceActivity_onBuildStartFragmentIntent,"on build start fragment intent called by startwithfragment  when in single - pane modal value, to progress an intent to launch a unexampled activity showing the take fragment.",sink
AtomicInteger_lazySet,"lazy set  sets the value to newvalue,  with memory effects as specified by varhandle#setrelease.",sink
DatagramSocket_setBroadcast,set broadcast  enable/disable so_broadcast.,sink
WebSettings_setDomStorageEnabled,set dom storage enabled  sets whether the dom storage api is enabled.,sink
SSLParameters_setCipherSuites,set cipher suites  sets the array of ciphersuites.,sink
AttributesImpl_setType,set type set the case of a specific dimension.,sink
Random_setSeed,set seed specify the cum of this random numeral generator use a individual long seed.,sink
Deflater_setInput,set input sets input data for compression.,sink
PresetReverb_setPreset,set preset enables a preset on the reverb.,sink
ServerSocket_setSoTimeout,"set so timeout  enable/disable so_timeout with the  specified timeout, in milliseconds.",sink
CharArrayWriter_append,append  appends the specified character sequence to this writer.,sink
AudioTrack_setPlaybackHeadPosition,set playback head position sets the playback brain position within the static buffer.,sink
ImageView_setColorFilter,set color filter  sets a tinting option for the image.,sink
Matrix4f_set,set  sets the value for a given row and column,sink
ImageView_setImageMatrix,set image matrix  adds a transformation matrix that is applied  to the view's drawable when it is drawn.,sink
SSLCertificateSocketFactory_setUseSessionTickets,set use session tickets enables session ticket documentation on the give socket.,sink
IntBuffer_put,put  absolute put method .,sink
Log_d,d  send a debug log message.,sink
ServerSocket_setReuseAddress,set reuse address  enable/disable the so_reuseaddr  socket option.,sink
