keys,docs,classification
AudioManager_setMicrophoneMute,set microphone mute from audio manager  sets the microphone mute on or off.,sink
BackupAgentHelper_onRestore,on restore from backup agent helper run the restore summons on each of the configured handlers.,sink
LongBuffer_put,put from long buffer  absolute put method .,sink
WebSettings_setMinimumLogicalFontSize,set minimum logical font size from web settings sets the minimum consistent baptistry sizing.,sink
WebSettings_setFantasyFontFamily,set fantasy font family from web settings  sets the fantasy font family name.,sink
DecimalFormat_setGroupingUsed,set grouping used from decimal format  grouping: sets whether grouping is to be used when formatting numbers.,sink
AccountManager_updateCredentials,"update credentials from account manager postulate the exploiter to infix a new password for an account, updating the protected credential for the account.",sink
MediaRecorder_setLocation,set location from media recorder  set and store the geodata  in the output file.,sink
PrintStream_print,print from print stream  prints an integer.,sink
Field_setInt,set int from field set the value of a field as an int on the specialize object.,sink
ByteBuffer_put,put from byte buffer  relative bulk put method .,sink
WifiP2pManager_createGroup,create group from wifi p2p manager create a p2p mathematical group with the current device as the group owner.,sink
PresetReverb_setPreset,set preset from preset reverb  enables a preset on the reverb.,sink
WebSettings_setDisplayZoomControls,set display zoom controls from web settings sets whether the webview should expose on - concealment rapid growth controls when practice the built - in zoom mechanisms.,sink
ClipboardManager_setText,set text from clipboard manager  sets the contents of the clipboard to the specified text.,sink
KeyStore_setKeyEntry,set key entry from key store  assigns the given key  to the given  alias.,sink
TableLayout_setColumnCollapsed,set column collapsed from table layout  collapses or restores a given column.,sink
Debug_startMethodTracing,"start method tracing from debug  start method tracing, specifying the trace log file name and the buffer  size.",sink
AnimatorSet_setTarget,set target from animator set fix the fair game physical object for all current child vivification of this animatorset that take targets .,sink
ShortBuffer_put,put from short buffer  absolute put method .,sink
Equalizer_setProperties,set properties from equalizer sets the balance property.,sink
LongBuffer_put,put from long buffer  relative put method .,sink
WallpaperManager_setWallpaperOffsets,"set wallpaper offsets from wallpaper manager  set the display position of the current wallpaper within any larger space, when  that wallpaper is visible behind the given window.",sink
InputConnectionWrapper_performContextMenuAction,perform context menu action from input connection wrapper  perform a context menu action on the field.,sink
MediaRecorder_setLocation,set location from media recorder lot and store the geodata  in the yield file.,sink
LocationManager_setTestProviderEnabled,set test provider enabled from location manager go under the given tryout supplier to be enable or disabled.,sink
WebSettings_setDefaultFixedFontSize,set default fixed font size from web settings sets the nonremittal fixed font size of it.,sink
PreferenceActivity_onBuildStartFragmentIntent,"on build start fragment intent from preference activity called by startwithfragment  when in single - pane modal value, to progress an intent to launch a unexampled activity showing the take fragment.",sink
AtomicInteger_lazySet,"lazy set from atomic integer  sets the value to newvalue,  with memory effects as specified by varhandle#setrelease.",sink
DatagramSocket_setBroadcast,set broadcast from datagram socket  enable/disable so_broadcast.,sink
WebSettings_setDomStorageEnabled,set dom storage enabled from web settings  sets whether the dom storage api is enabled.,sink
SSLParameters_setCipherSuites,set cipher suites from parameters  sets the array of ciphersuites.,sink
AttributesImpl_setType,set type from attributes impl set the case of a specific dimension.,sink
Random_setSeed,set seed from random specify the cum of this random numeral generator use a individual long seed.,sink
Deflater_setInput,set input from deflater sets input data for compression.,sink
PresetReverb_setPreset,set preset from preset reverb enables a preset on the reverb.,sink
ServerSocket_setSoTimeout,"set so timeout from server socket  enable/disable so_timeout with the  specified timeout, in milliseconds.",sink
CharArrayWriter_append,append from char array writer  appends the specified character sequence to this writer.,sink
