keys,docs,classification
BluetoothGattServerCallback_onCharacteristicWriteRequest, A remote client has requested to write to a local characteristic.,neither
SearchView_isQueryRefinementEnabled, Returns whether query refinement is enabled for all items or only specific ones.,neither
XPath_setXPathFunctionResolver, Establish a function resolver.,neither
Objects_toString," Returns the result of calling toString for a non-null argument and ""null"" for a null argument.",neither
DatabaseMetaData_isReadOnly, Retrieves whether this database is in read-only mode.,neither
AccessibilityRecord_setScrollY, Sets the scroll offset of the source top edge in pixels.,neither
Preferences_toString," Returns a string representation of this preferences node,  as if computed by the expression:(this.isUserNode ? ""User"" :  ""System"") + "" Preference Node: "" + this.absolutePath.",neither
MediaCodec_setParameters, Communicate additional parameter changes to the component instance.,neither
Preferences_absolutePath, Returns this preference node's absolute path name.,neither
DOMLocator_getOriginatingNode, Return the node where the event occurred.,neither
Certificate_decode, Decodes a certificate from an input stream.,neither
HandlerBase_unparsedEntityDecl, Receive notification of an unparsed entity declaration.,neither
JetPlayer_play, Starts playing the JET segment queue.,neither
DeviceAdminReceiver_onEnabled," Called after the administrator is first enabled, as a result of  receiving ACTION_DEVICE_ADMIN_ENABLED.",neither
Node_replaceChild," Replaces the child node oldChild with newChild  in the list of children, and returns the oldChild node.",neither
BitSet_nextSetBit, Returns the index of the first bit that is set to true  that occurs on or after the specified starting index.,neither
Scanner_useDelimiter, Sets this scanner's delimiting pattern to the specified pattern.,neither
EnvironmentalReverb_setDecayHFRatio, Sets the ratio of high frequency decay time  relative to the decay time at low  frequencies.,neither
OrientationListener_disable, Disables the OrientationListener.,neither
StrictMath_nextAfter, Returns the floating-point number adjacent to the first  argument in the direction of the second argument.,neither
MediaRecorder_setOnInfoListener, Register a callback to be invoked when an informational event occurs while  recording.,neither
SharedPreferences_getBoolean, Retrieve a boolean value from the preferences.,neither
Matrix_rotateM, Rotates matrix m by angle a  around the axis .,neither
ExecutorService_isShutdown, Returns true if this executor has been shut down.,neither
ScriptIntrinsicLUT_getKernelID, Get a KernelID for this intrinsic kernel.,neither
DateFormat_getBestDateTimePattern, Returns the best possible localized form of the given skeleton for the given  locale.,neither
XMLFilterImpl_endElement, Filter an end element event.,neither
SimpleCursorAdapter_swapCursor," Swap in a new Cursor, returning the old Cursor.",neither
Signer_toString, Returns a string of information about the signer.,neither
Effect_getName, Get the effect name.,neither
IsoDep_connect, Enable I/O operations to the tag from this TagTechnology object.,neither
FileObserver_startWatching, Start watching for events.,neither
PropertyResourceBundle_handleGetObject, Gets an object for the given key from this resource bundle.,neither
SQLInput_readArray, Reads an SQL ARRAY value from the stream and returns it as an  Array object in the Java programming language.,neither
SQLOutput_writeSQLXML, Writes an SQL XML value to the stream.,neither
ResultSet_getRow, Retrieves the current row number.,neither
HttpAuthHandler_useHttpAuthUsernamePassword, Gets whether the credentials stored for the current host,neither
CellSignalStrength_getLevel, Retrieve an abstract level value for the overall signal quality.,neither
PrinterDiscoverySession_onStartPrinterDiscovery, Callback asking you to start printer discovery.,neither
Animator_pause, Pauses a running animation.,neither
StringBufferInputStream_reset, Resets the input stream to begin reading from the first character  of this input stream's underlying buffer.,neither
DatagramPacket_setData, Set the data buffer for this packet.,neither
ArgbEvaluator_evaluate, This function returns the calculated in-between value for a color  given integers that represent the start and end values in the four  bytes of the 32-bit int.,neither
SQLiteCursorDriver_cursorDeactivated, Called by a SQLiteCursor when it is released.,neither
PreferenceActivity_onHeaderClick, Called when the user selects an item in the header list.,neither
Connection_getTypeMap, Retrieves the Map object associated with this  Connection object.,neither
XMLGregorianCalendar_clone, Creates and returns a copy of this object.,neither
Rfc822Token_equals," Indicates whether some other object is ""equal to"" this one.",neither
Base64InputStream_close, Closes this input stream and releases any system resources  associated with the stream.,neither
LexicalHandler_endDTD, Report the end of DTD declarations.,neither
DocumentBuilderFactory_isValidating, Indicates whether or not the factory is configured to produce  parsers which validate the XML content during parse.,neither
AudioTrack_release, Releases the native AudioTrack resources.,neither
SQLWarning_setNextWarning, Adds a SQLWarning object to the end of the chain.,neither
PreparedStatement_execute," Executes the SQL statement in this PreparedStatement object,  which may be any kind of SQL statement.",neither
CharBuffer_asReadOnlyBuffer," Creates a new, read-only char buffer that shares this buffer's  content.",neither
ViewAsserts_assertVerticalCenterAligned, Assert that the test view is vertically center aligned  with respect to the reference view.,neither
CursorWrapper_requery," Performs the query that created the cursor again, refreshing its  contents.",neither
ParserFactory_makeParser, Create a new SAX parser using the `org.xml.sax.parser' system property.,neither
DocumentBuilderFactory_setFeature, Set a feature for this DocumentBuilderFactory and DocumentBuilders created by this factory.,neither
X509CertSelector_toString, Return a printable representation of the CertSelector.,neither
TemplatesHandler_getSystemId, Get the base ID  from where relative  URLs will be resolved.,neither
SensorManager_flush, Flushes the FIFO of all the sensors registered for this listener.,neither
Throwable_printStackTrace, Prints this throwable and its backtrace to the  standard error stream.,neither
FragmentManager_findFragmentById, Finds a fragment that was identified by the given id either when inflated  from XML or as the container ID when added in a transaction.,neither
EditText_selectAll, Convenience for Selection#selectAll.,neither
DatabaseMetaData_nullsAreSortedHigh, Retrieves whether NULL values are sorted high.,neither
AclEntry_setPrincipal, Specifies the principal for which permissions are granted or denied  by this ACL entry.,neither
ResultSet_getLong, Retrieves the value of the designated column in the current row  of this ResultSet object as  a long in the Java programming language.,neither
RSAMultiPrimePrivateCrtKey_getPrimeP, Returns the primeP.,neither
X509CertSelector_getSubjectPublicKey, Returns the subjectPublicKey criterion.,neither
ValueAnimator_ofObject, Constructs and returns a ValueAnimator that animates between Object values.,neither
SQLiteDatabase_delete, Convenience method for deleting rows in the database.,neither
PrintedPdfDocument_getPageContentRect, Gets the content rectangle.,neither
Matrix4f_translate, Modifies the current matrix by post-multiplying it with a  translation matrix of given dimensions,neither
DatabaseMetaData_supportsPositionedDelete, Retrieves whether this database supports positioned DELETE  statements.,neither
CharArrayWriter_writeTo, Writes the contents of the buffer to another character stream.,neither
MockCursor_moveToNext, Move the cursor to the next row.,neither
DecimalFormatSymbols_setCurrencySymbol, Sets the string denoting the local currency.,neither
Socket_isConnected, Returns the connection state of the socket.,neither
AdapterViewFlipper_isFlipping, Returns true if the child views are flipping.,neither
SparseIntArray_indexOfValue," Returns an index for which valueAt would return the  specified key, or a negative number if no keys map to the  specified value.",neither
LongBuffer_hashCode, Returns the current hash code of this buffer.,neither
PKIXParameters_setRevocationEnabled, Sets the RevocationEnabled flag.,neither
Pipe_source, Returns this pipe's source channel.,neither
RowSet_getMaxRows, Retrieves the maximum number of rows that this RowSet  object can contain.,neither
StrictMath_cos, Returns the trigonometric cosine of an angle.,neither
ThumbnailUtils_extractThumbnail, Creates a centered bitmap of the desired size.,neither
ViewParent_recomputeViewAttributes, Tell view hierarchy that the global view attributes need to be  re-evaluated.,neither
HttpParams_getBooleanParameter, Returns a Boolean parameter value with the given name.,neither
