ind,key1,cat1,c1,doc1,key2,cat2,c2,doc2,cosine,labels
5135,IntentSender_sendIntent,k,3,"send intent from intent sender  perform the operation associated with this intentsender, allowing the  caller to specify information about the intent to use and be notified  when the send has completed",Address_getUrl,s,2,"get url from address  returns the public url for the address if known,  or null if it is unknown",0.044045183807611465,0.22202259190380574
5136,IntentSender_sendIntent,k,3,"send intent from intent sender  perform the operation associated with this intentsender, allowing the  caller to specify information about the intent to use and be notified  when the send has completed",Calendar_getInstance,s,2,get instance from calendar  returns a calendar with the specified time zone and locale,-0.0418715663254261,0.17906421683728696
5137,IntentSender_sendIntent,k,3,"send intent from intent sender  perform the operation associated with this intentsender, allowing the  caller to specify information about the intent to use and be notified  when the send has completed",FileChannel_read,s,3,read from file channel  reads a sequence of bytes from this channel into a subsequence of the  given buffers,0.09672883152961731,0.24836441576480867
5138,IntentSender_sendIntent,k,3,"send intent from intent sender  perform the operation associated with this intentsender, allowing the  caller to specify information about the intent to use and be notified  when the send has completed",FileInputStream_getFD,s,3,get f d from file input stream  returns the filedescriptor  object that represents the connection to  the actual file in the file system being  used by this fileinputstream,0.14880655705928802,0.274403278529644
5139,IntentSender_sendIntent,k,3,"send intent from intent sender  perform the operation associated with this intentsender, allowing the  caller to specify information about the intent to use and be notified  when the send has completed",SocketChannel_read,s,3,read from socket channel  reads a sequence of bytes from this channel into a subsequence of the  given buffers,0.1355372667312622,0.2677686333656311
5140,IntentSender_sendIntent,k,3,"send intent from intent sender  perform the operation associated with this intentsender, allowing the  caller to specify information about the intent to use and be notified  when the send has completed",DownloadManager_getUriForDownloadedFile,s,3,"get uri for downloaded file from download manager  returns the uri of the given downloaded file id, if the file is  downloaded successfully",0.0929320827126503,0.24646604135632516
5141,IntentSender_sendIntent,k,3,"send intent from intent sender  perform the operation associated with this intentsender, allowing the  caller to specify information about the intent to use and be notified  when the send has completed",KeyPairGenerator_generateKeyPair,s,4,generate key pair from key pair generator  generates a key pair,0.026035070419311523,0.21301753520965577
5142,IntentSender_sendIntent,k,3,"send intent from intent sender  perform the operation associated with this intentsender, allowing the  caller to specify information about the intent to use and be notified  when the send has completed",KeyPairGenerator_getAlgorithm,s,4,get algorithm from key pair generator  returns the standard name of the algorithm for this key pair generator,0.010409875772893429,0.20520493788644673
5143,IntentSender_sendIntent,k,3,"send intent from intent sender  perform the operation associated with this intentsender, allowing the  caller to specify information about the intent to use and be notified  when the send has completed",AccountManager_getAuthToken,s,5,"get auth token from account manager  gets an auth token of the specified type for a particular account,  optionally raising a notification if the user must enter credentials",0.10826197266578674,0.2541309863328934
5144,IntentSender_sendIntent,k,3,"send intent from intent sender  perform the operation associated with this intentsender, allowing the  caller to specify information about the intent to use and be notified  when the send has completed",AccountManager_getPassword,s,5,get password from account manager  gets the saved password associated with the account,-0.00018320523668080568,0.1999083973816596
5145,IntentSender_sendIntent,k,3,"send intent from intent sender  perform the operation associated with this intentsender, allowing the  caller to specify information about the intent to use and be notified  when the send has completed",AccountManager_getUserData,s,5,"get user data from account manager  gets the user data named by ""key"" associated with the account",0.010420802049338818,0.20521040102466942
5146,IntentSender_sendIntent,k,3,"send intent from intent sender  perform the operation associated with this intentsender, allowing the  caller to specify information about the intent to use and be notified  when the send has completed",NfcV_getDsfId,s,6,get dsf id from nfc  return the dsf id bytes from tag discovery,0.08090182393789291,0.24045091196894647
5147,IntentSender_sendIntent,k,3,"send intent from intent sender  perform the operation associated with this intentsender, allowing the  caller to specify information about the intent to use and be notified  when the send has completed",NfcV_getTag,s,6,get tag from nfc  get the tag object backing this tagtechnology object,0.12181871384382248,0.26090935692191125
5148,IntentSender_sendIntent,k,3,"send intent from intent sender  perform the operation associated with this intentsender, allowing the  caller to specify information about the intent to use and be notified  when the send has completed",AudioManager_isMicrophoneMute,s,7,is microphone mute from audio manager  checks whether the microphone mute is on or off,0.17365628480911255,0.2868281424045563
5149,IntentSender_sendIntent,k,3,"send intent from intent sender  perform the operation associated with this intentsender, allowing the  caller to specify information about the intent to use and be notified  when the send has completed",BroadcastReceiver_getResultCode,s,8,"get result code from broadcast receiver  retrieve the current result code, as set by the previous receiver",0.24297206103801727,0.32148603051900865
5150,IntentSender_sendIntent,k,3,"send intent from intent sender  perform the operation associated with this intentsender, allowing the  caller to specify information about the intent to use and be notified  when the send has completed",BroadcastReceiver_getResultExtras,s,8,"get result extras from broadcast receiver  retrieve the current result extra data, as set by the previous receiver",0.2624521553516388,0.3312260776758194
5151,IntentSender_sendIntent,k,3,"send intent from intent sender  perform the operation associated with this intentsender, allowing the  caller to specify information about the intent to use and be notified  when the send has completed",SensorManager_getInclination,s,7,get inclination from sensor manager  computes the geomagnetic inclination angle in radians from the  inclination matrix i returned by getrotationmatrix,0.14666180312633514,0.2733309015631676
5152,IntentSender_sendIntent,k,3,"send intent from intent sender  perform the operation associated with this intentsender, allowing the  caller to specify information about the intent to use and be notified  when the send has completed",SensorManager_getSensorList,s,7,get sensor list from sensor manager  use this method to get the list of available sensors of a certain type,0.1205877810716629,0.26029389053583146
5153,IntentSender_sendIntent,k,3,"send intent from intent sender  perform the operation associated with this intentsender, allowing the  caller to specify information about the intent to use and be notified  when the send has completed",SensorManager_getOrientation,s,7,get orientation from sensor manager  computes the device's orientation based on the rotation matrix,0.19058987498283386,0.29529493749141694
